Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
4631E1EB7147851F2AEB66DBC5205A3882CD4C17_1611608039,01/25/2021 08:53:59 PM +0000,Crash Urgent,"(30.231659,-97.717471)",30.231659000000004,-97.717471,4825-4829 E RIVERSIDE DR,ARCHIVED,01/25/2021 09:25:02 PM +0000
F5B2CF7F714E8990F6224B8906CCD1CE96FC0A0E_1512522165000,12/06/2017 01:02:00 AM +0000,Traffic Hazard,"(30.376949,-97.675583)",30.376949,-97.67558299999999,N Ih 35 Svrd Nb & E Braker Ln,ARCHIVED,12/06/2017 01:10:00 AM +0000
E2FE2412EE50468A9D4867976FF86FD792AE55EE_1627743108,07/31/2021 02:51:48 PM +0000,Traffic Hazard,"(30.266765,-97.73819)",30.266765000000003,-97.73819,500-599 E 6th St,ARCHIVED,07/31/2021 04:15:02 PM +0000
C84C7C86AC0619B3CD69A0F9D185EB5D6030D751_1655467597,06/17/2022 12:06:37 PM +0000,Traffic Hazard,"(30.443859,-97.742349)",30.443859000000003,-97.742349,W Parmer Ln & Mc Neil Dr,ARCHIVED,06/17/2022 12:20:03 PM +0000
87B2EB969F96AFE3B467215F279262E98C868D27_1587180235,04/18/2020 03:23:55 AM +0000,Crash Urgent,"(30.227718,-97.737121)",30.227718,-97.737121,2001 Iroquois Ln,ARCHIVED,04/18/2020 03:50:04 AM +0000
736CCA45634B541786A2049311BC717ECBD88D60_1576269892,12/13/2019 08:44:52 PM +0000,Crash Urgent,"(30.274355,-97.731908)",30.274355,-97.73190799999999,1404-1418 N Ih 35 Svrd Sb,ARCHIVED,12/13/2019 09:50:04 PM +0000
0104CF3B45056589309EFFD4D0889E430018B490_1523727203000,04/14/2018 05:33:00 PM +0000,zSTALLED VEHICLE,"(30.230361,-97.788054)",30.230361,-97.788054,Manchaca Rd & W Ben White Blvd Svrd Wb,,04/14/2018 05:40:00 PM +0000
844D52FF52B351D0CE26C69174940CB586C3B1DD_1615985081,03/17/2021 12:44:41 PM +0000,Traffic Hazard,"(30.46382,-97.789209)",30.463820000000002,-97.789209,Lake Creek Pkwy & Hymeadow Dr,ARCHIVED,03/17/2021 01:10:02 PM +0000
1D533EC2E7D744E1AC9A2E874A5F269093234DF3_1583561750,03/07/2020 06:15:50 AM +0000,COLLISION WITH INJURY,"(30.376997,-97.580889)",30.376996999999996,-97.580889,N SH 130 SVRD NB & GREGG MANOR RD,ARCHIVED,03/07/2020 08:20:04 AM +0000
87FC57A9E4B4B7CFED49FDE83E1B3D5138966A4F_1546558815,01/03/2019 11:40:15 PM +0000,LOOSE LIVESTOCK,"(30.030031,-97.676953)",30.030031,-97.676953,17500 CAMINO REAL,ARCHIVED,01/03/2019 11:50:03 PM +0000
C84AE5A29628044CBA70BED7589819F26AB3054B_1599937504,09/12/2020 07:05:04 PM +0000,Crash Urgent,"(30.403779,-97.853978)",30.403778999999997,-97.853978,N Fm 620 Rd & Fm 2222 Rd,ARCHIVED,09/12/2020 07:25:03 PM +0000
2F25DF3260BA7F6F5DC9556417C6FCE5FCA5C90B_1609058583,12/27/2020 08:43:03 AM +0000,Crash Urgent,"(30.376949,-97.675583)",30.376949,-97.67558299999999,N Ih 35 Svrd Nb & E Braker Ln,ARCHIVED,12/27/2020 09:15:03 AM +0000
80D5B2A867B21E37CD472071370518DF40FA4F01_1613222398,02/13/2021 01:19:58 PM +0000,COLLISION,"(30.099815,-97.754963)",30.099815000000003,-97.754963,3500-4008 FM 1327 RD,ARCHIVED,02/13/2021 02:00:03 PM +0000
9F06007D02B7DA59126A69422F135FCEE39E7652_1542654998,11/19/2018 07:16:38 PM +0000,zSTALLED VEHICLE,"(30.299921,-97.716618)",30.299921,-97.71661800000001,4300 N Ih 35 Upper Deck Sb,ARCHIVED,11/19/2018 07:25:02 PM +0000
76A9E39FC0FB7FEFCE78C4940C4AA5468C8C8DF4_1554490132,04/05/2019 06:48:52 PM +0000,Crash Urgent,"(30.490898,-97.751141)",30.490897999999998,-97.751141,9100-9119 NEENAH AVE,ARCHIVED,04/05/2019 07:10:04 PM +0000
3429E6FF2453B636C76961E066DA7C3CFA5BB260_1612265327,02/02/2021 11:28:47 AM +0000,VEHICLE FIRE,"(30.05892,-97.684862)",30.05892,-97.684862,12352 LAWS RD,ARCHIVED,02/02/2021 12:55:02 PM +0000
87A04910C0404A196765C0E47D37DE16F64886BA_1648621572,03/30/2022 06:26:12 AM +0000,Traffic Hazard,"(30.288534,-97.752769)",30.288534000000002,-97.752769,W 24th St & N Lamar Blvd,ARCHIVED,03/30/2022 06:55:03 AM +0000
45B2AFB1F1CF4D14987CE1DFB6DFB52281D8D288_1554848356,04/09/2019 10:19:16 PM +0000,zSTALLED VEHICLE,"(30.326893,-97.674345)",30.326893,-97.674345,E 290 Wb To Anderson Wb Ramp & E Anderson Ln Svrd Wb,ARCHIVED,04/09/2019 11:00:09 PM +0000
FD5A768E47CA87449299D0544F4325C4E2B34388_1621731639,05/23/2021 01:00:39 AM +0000,Traffic Hazard,"(30.342402,-97.703654)",30.342402000000003,-97.703654,400 E Anderson Ln Eb,ARCHIVED,05/23/2021 01:55:02 AM +0000
17360DCE042D71F15879520E4C2254F00C000FA3_1560295867,06/11/2019 11:31:07 PM +0000,COLLISION,"(30.466078,-97.843936)",30.466078000000003,-97.843936,13300-blk Anderson Mill Rd,ARCHIVED,06/12/2019 12:10:04 AM +0000
23C48E1AA4867FD335AC3497FA1061DE28CC7819_1557404749,05/09/2019 12:25:49 PM +0000,Crash Urgent,"(30.221858,-97.69626)",30.221858,-97.69626,7000 E Riverside Dr,ARCHIVED,05/09/2019 12:55:03 PM +0000
99621FE7E9F6C2AEE4DC5FD804EF346B774689CA_1512618966000,12/07/2017 03:56:00 AM +0000,COLLISION WITH INJURY,"(30.125444,-97.81174)",30.125444,-97.81174,OLD SAN ANTONIO RD & TWIN CREEKS RD,ARCHIVED,12/07/2017 05:40:00 AM +0000
869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1550684975,02/20/2019 05:49:35 PM +0000,Traffic Hazard,"(30.235538,-97.856224)",30.235538000000002,-97.856224,6156 W Us 290 Hwy Svrd Wb,ARCHIVED,02/20/2019 06:25:04 PM +0000
8C99E890FB1DC905B1E23FC12A520D0B6178F51A_1544204022,12/07/2018 05:33:42 PM +0000,zSTALLED VEHICLE,"(30.314541,-97.664055)",30.314541,-97.664055,Ed Bluestein Sb To Manor Ramp & Manor Rd,ARCHIVED,12/07/2018 06:45:04 PM +0000
CAAF958A3B5A7343A3313BD5F86E8DAD7648B2CC_1604765654,11/07/2020 04:14:14 PM +0000,Traffic Hazard,"(30.284101,-97.694042)",30.284101,-97.69404200000001,E Martin Luther King Jr Blvd & Deloney St,ARCHIVED,11/07/2020 04:25:03 PM +0000
869655D8ABDC71EBDF8A999DE0B7E85B1FA69D28_1549557330,02/07/2019 04:35:30 PM +0000,Traffic Hazard,"(30.341341,-97.590114)",30.341340999999996,-97.590114,10052-10082 E Us 290 Hwy Svrd Wb,ARCHIVED,02/07/2019 05:55:03 PM +0000
28D45187F026D4FCF15333C3928B58087FA27B5B_1641875312,01/11/2022 04:28:32 AM +0000,COLLISN/ LVNG SCN,"(30.348997,-97.551908)",30.348996999999997,-97.551908,11431-11749 E US 290 HWY EB,ARCHIVED,01/11/2022 04:35:03 AM +0000
E3D9AAFDA317C05C755005FD30F6828BFFFAB6E1_1532628938,07/26/2018 06:15:38 PM +0000,Traffic Hazard,"(30.222718,-97.763758)",30.222718,-97.763758,100-219 E Ben White Blvd Eb,ARCHIVED,07/26/2018 06:25:02 PM +0000
E090209B1D0C5D080509EDB9A76D409459F62679_1580136180,01/27/2020 02:43:00 PM +0000,Crash Urgent,"(30.34997,-97.717144)",30.349970000000003,-97.71714399999999,7920 Anderson Sq,ARCHIVED,01/27/2020 03:40:04 PM +0000
650E55707565BB81BA2BF3DC785FD79AD62A225B_1623569660,06/13/2021 07:34:20 AM +0000,Crash Urgent,"(30.26492,-97.735384)",30.26492,-97.735384,500 N Ih 35 Svrd Sb,ARCHIVED,06/13/2021 07:50:03 AM +0000
0DAEAC5EE2D6AEAB0F5BB40AEEAC0B76597DE8A0_1605790854,11/19/2020 01:00:54 PM +0000,Crash Urgent,"(30.299921,-97.716618)",30.299921,-97.71661800000001,4300 N Ih 35 Upper Deck Sb,ARCHIVED,11/19/2020 02:00:04 PM +0000
F2AB78F5097F975794065615DC6F9DA887CDA3C0_1573219308,11/08/2019 01:21:48 PM +0000,Traffic Hazard,"(30.434579,-97.769932)",30.434579,-97.769932,12751-12845 N Us 183 Hwy Nb,ARCHIVED,11/08/2019 01:55:03 PM +0000
30C7F38CFAC4993FB952CB0919DC36471D0B1F6F_1524122231000,04/19/2018 07:17:00 AM +0000,Traffic Hazard,"(30.288958,-97.698444)",30.288958,-97.698444,2223-2237 Pershing Dr,ARCHIVED,04/19/2018 08:25:00 AM +0000
8C61A4A74B6AD2B681911AC61AA3DE09EC0C7A93_1577135111,12/23/2019 09:05:11 PM +0000,COLLISION,"(30.233353,-97.918035)",30.233353,-97.918035,8800-blk W Us 290 Hwy,ARCHIVED,12/23/2019 10:30:05 PM +0000
C596B472D998807C03D15753DE406A3204B2FF9C_1598700422,08/29/2020 11:27:02 AM +0000,Traffic Hazard,"(30.180599,-97.776677)",30.180599,-97.776677,7300-7707 S Ih 35 Svrd Nb,ARCHIVED,08/29/2020 12:05:03 PM +0000
E2FE2412EE50468A9D4867976FF86FD792AE55EE_1507886381000,10/13/2017 09:19:00 AM +0000,Traffic Hazard,"(30.234623,-97.740534)",30.234623,-97.740534,2200 S Ih 35 Nb,ARCHIVED,05/18/2018 01:00:00 AM +0000
1DD66758D96090B0762241E431C16CC14416C1F1_1573053792,11/06/2019 03:23:12 PM +0000,Traffic Hazard,"(30.421165,-97.747111)",30.421165000000002,-97.747111,11700 Research Blvd Nb,ARCHIVED,11/06/2019 03:40:03 PM +0000
AB68FC51497DB0CA21119091A92E418E8A27984F_1523805489000,04/15/2018 03:18:00 PM +0000,Crash Urgent,"(30.231055,-97.699568)",30.231054999999998,-97.699568,Porter St & Montopolis Dr,ARCHIVED,04/15/2018 03:45:00 PM +0000
AABC61851BC22BF2388AE4882DCAB21E13AFE173_1568503357,09/14/2019 11:22:37 PM +0000,LOOSE LIVESTOCK,"(30.258835,-97.601397)",30.258834999999998,-97.60139699999999,5000-7624 N Sh 130 Sb,ARCHIVED,09/14/2019 11:55:03 PM +0000
FE88F21C480D20CF1A1D401A17250DC385A707F9_1624055942,06/18/2021 10:39:02 PM +0000,TRFC HAZD/ DEBRIS,"(30.275643,-97.801982)",30.275643,-97.801982,3322-3435 Bee Caves Rd,ARCHIVED,06/18/2021 10:55:02 PM +0000
E3B16A64D7DF0C49D0CB1325FCEDFE64B216D786_1508243870000,10/17/2017 12:37:00 PM +0000,Crash Urgent,"(30.41586,-97.745842)",30.41586,-97.74584200000001,11617 RESEARCH BLVD SVRD NB,ARCHIVED,05/18/2018 01:00:00 AM +0000
1D4819FD179F9926C5063C1C33BC8A7D791FBC26_1541880091,11/10/2018 08:01:31 PM +0000,COLLISION,"(30.402834,-98.094864)",30.402834000000002,-98.094864,W Sh 71 & Rivercliff Dr,ARCHIVED,11/10/2018 08:15:04 PM +0000
23A63310B8E95A3702B44B2F22F3248DE1561E88_1652048398,05/08/2022 10:19:58 PM +0000,Crash Urgent,"(30.357647,-97.700108)",30.357646999999996,-97.700108,N Lamar Blvd & Payton Gin Rd,ARCHIVED,05/08/2022 10:55:02 PM +0000
ADD97DAEFA483805F4A52716BA886AC2D97841B3_1586871164,04/14/2020 01:32:44 PM +0000,BLOCKED DRIV/ HWY,"(30.436071,-97.689153)",30.436071000000002,-97.689153,2403 W Howard Ln,ARCHIVED,04/14/2020 01:50:03 PM +0000
DF1FA50C9F190117BEC623D72ED64F655EA0360F_1537385213,09/19/2018 07:26:53 PM +0000,COLLISION,"(30.378147,-97.919842)",30.378147,-97.919842,2700-BLK GERONIMO TRL,ARCHIVED,09/19/2018 08:30:05 PM +0000
F58488D89546773DC573388DC1F754B42B49B026_1579149511,01/16/2020 04:38:31 AM +0000,Traffic Hazard,"(30.332954,-97.704531)",30.332953999999997,-97.704531,N Ih 35 Svrd Sb & E St Johns Ave,ARCHIVED,01/16/2020 05:00:06 AM +0000
F4FAF47BB059D0A21962676667D734FEAA7549AE,10/06/2017 08:48:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.3440417,-97.5932302)",30.344041700000002,-97.59323020000001,11700-11924 N Sh 130 Sb,ARCHIVED,05/18/2018 01:00:00 AM +0000
9F06007D02B7DA59126A69422F135FCEE39E7652_1579840640,01/24/2020 04:37:20 AM +0000,COLLISION WITH INJURY,"(30.253514,-97.603823)",30.253514000000003,-97.60382299999999,12300-12325 Fm 969 Rd,ARCHIVED,01/24/2020 07:25:04 AM +0000
CC6F6EDE7B271915DBA0F43119E441804A648724_1573340431,11/09/2019 11:00:31 PM +0000,Crash Service,"(30.454775,-97.791173)",30.454775,-97.791173,13625 Pond Springs Rd,ARCHIVED,11/09/2019 11:25:03 PM +0000
77BA9CD915C8E359D9733EDCFE9C61E5ACA92AFB_1522695968000,04/02/2018 07:06:00 PM +0000,Traffic Impediment,"(30.343992,-97.757044)",30.343992,-97.757044,5903 Highland Hills Trl,ARCHIVED,04/02/2018 07:45:00 PM +0000
D077BA37B8C977B50B81AEB238F7AA4D7D5A8646_1572219332,10/27/2019 11:35:32 PM +0000,Crash Service,"(30.444672,-97.774548)",30.444671999999997,-97.774548,8519 Cahill Dr,ARCHIVED,10/28/2019 03:00:06 AM +0000
AD5EFBFC94BA12B4C7A5DD1040E58407E4D5D2E6_1610376074,01/11/2021 02:41:14 PM +0000,Crash Service,"(30.285635,-97.763281)",30.285635,-97.763281,1897-1899 Enfield Rd,ARCHIVED,01/11/2021 02:55:02 PM +0000
1A6ED0DC68E3F1CD3CD47D4705074648D62DBB36_1583364558,03/04/2020 11:29:18 PM +0000,Crash Urgent,"(30.442109,-97.665822)",30.442109000000002,-97.66582199999999,15002 Fm 1825 Rd,ARCHIVED,03/05/2020 01:10:03 AM +0000
D8E4124E0E732FE81457809335377889F655C49B_1544470878,12/10/2018 07:41:18 PM +0000,COLLISN/ LVNG SCN,"(30.30519,-97.935888)",30.305190000000003,-97.935888,12532 FM 2244 RD,ARCHIVED,12/10/2018 07:55:03 PM +0000
83DE061FB52099B8B9B03B3AE4E888D6B10D9E5E_1601097261,09/26/2020 05:14:21 AM +0000,COLLISN/ LVNG SCN,"(30.317292,-97.538166)",30.317292,-97.538166,11904 Lima Dr,ARCHIVED,09/26/2020 05:45:03 AM +0000
3F15B9957ADE0433FC133BEDE90851E29476E9B9_1644626229,02/12/2022 12:37:09 AM +0000,Stalled Vehicle,"(30.182364,-97.745816)",30.182364,-97.745816,S Pleasant Valley Rd & Creek Bend Dr,ARCHIVED,02/12/2022 12:50:03 AM +0000
80658C64F144849DE7740BF64D7CA5A88EF951B6_1509036621000,10/26/2017 04:50:00 PM +0000,Crash Urgent,"(30.369501,-97.706)",30.369501,-97.706,1300-1309 Rutland Dr,ARCHIVED,10/26/2017 06:20:00 PM +0000
BEEBBCFB1D05A761DCC753BD9BA606039B817FF4_1547511221,01/15/2019 12:13:41 AM +0000,zSTALLED VEHICLE,"(30.238864,-97.727825)",30.238864000000003,-97.727825,1600 Burton Dr,ARCHIVED,01/15/2019 12:20:04 AM +0000
BBD10F0F88F298FE0AE1D706E0600149C59ADB04_1571520549,10/19/2019 09:29:09 PM +0000,Crash Urgent,"(30.265324,-97.782304)",30.265324,-97.78230400000001,S Mopac Expy Svrd Nb & Bee Caves Rd,ARCHIVED,10/19/2019 10:50:05 PM +0000
B8509B02CC4C001875E9FCB20F3C7C0DF970B5A0_1553125911,03/20/2019 11:51:51 PM +0000,Crash Urgent,"(30.372781,-97.717108)",30.372781,-97.717108,1900-1924 W Rundberg Ln,ARCHIVED,03/21/2019 12:45:04 AM +0000
9A26E063AC0BCDB37D2BA7FADE8200898A9380E3_1540832290,10/29/2018 04:58:10 PM +0000,COLLISION,"(30.35148,-97.45704)",30.35148,-97.45704,16421 E Us 290 Hwy Eb,ARCHIVED,10/29/2018 05:15:03 PM +0000
584ECC77DAA8F08488FD96DA8F4DBF91E2378EFF_1514525381000,12/29/2017 05:29:00 AM +0000,Traffic Hazard,"(30.239534,-97.799616)",30.239534000000003,-97.799616,4000-4143 S Capital Of Texas Hwy Svrd Nb,ARCHIVED,12/29/2017 06:15:00 AM +0000
A9124EF9C8C2B13244A095F46BD6E50CAAA5BE7D_1647407822,03/16/2022 05:17:02 AM +0000,Crash Urgent,"(30.411388,-97.686689)",30.411388,-97.686689,Scofield Farms Dr & W Parmer Ln,ARCHIVED,03/16/2022 05:25:04 AM +0000
75B3E756613A8A376F404661214D152F275A2BF0_1511275166000,11/21/2017 02:39:00 PM +0000,Traffic Hazard,"(30.223619,-97.764787)",30.223619,-97.764787,200 W Ben White Blvd Wb,ARCHIVED,11/21/2017 03:40:00 PM +0000
96E343620E5F9BDF0D829F853C4C3B90B4751D08_1554552318,04/06/2019 12:05:18 PM +0000,Crash Urgent,"(30.41244,-97.70931)",30.412440000000004,-97.70931,12134-12196 N Mopac Expy Svrd Sb,ARCHIVED,04/06/2019 01:05:06 PM +0000
D45A61D1E1A7032E2B2B123B1A39A1E86091C07F_1513326286000,12/15/2017 08:24:00 AM +0000,Crash Urgent,"(30.244455,-97.690074)",30.244455,-97.690074,101 Bastrop Hwy Nb,ARCHIVED,12/15/2017 09:05:00 AM +0000
49DD744FF126341803FBB56A028DC0177C24F979_1579623513,01/21/2020 04:18:33 PM +0000,Crash Service,"(30.222205,-97.748447)",30.222205,-97.748447,3600 S Ih 35 Svrd Sb,ARCHIVED,01/21/2020 04:50:05 PM +0000
36493DD0B6193D22B5B7E59C6D30E9137AA7009E_1607948497,12/14/2020 12:21:37 PM +0000,Traffic Hazard,"(30.380319,-97.739973)",30.380319,-97.73997299999999,0 Research Sb To Mopac Ramp,ARCHIVED,12/14/2020 12:35:04 PM +0000
E9E977A7CE0AAFC668F052D2664A42D25F677E00_1556678143,05/01/2019 02:35:43 AM +0000,Traffic Hazard,"(30.337479,-97.711545)",30.337479,-97.711545,W O Dell St & Northcrest Blvd,ARCHIVED,05/01/2019 03:00:04 AM +0000
F69E508A40C73A21D4D2B63AAA03339FE7DBD165_1531943558,07/18/2018 07:52:38 PM +0000,Crash Service,"(30.157752,-97.743974)",30.157752000000002,-97.743974,7930 Thaxton Rd,ARCHIVED,07/18/2018 08:50:03 PM +0000
FC5F865A45DF8F363A822FCDD80C502A08C6B808_1575478600,12/04/2019 04:56:40 PM +0000,LOOSE LIVESTOCK,"(30.193973,-97.705428)",30.193973,-97.705428,4401 SUPPLY CT,ARCHIVED,12/04/2019 06:15:04 PM +0000
2ACF710CD7116949468BE24A27696D4DF1852B17_1635031106,10/23/2021 11:18:26 PM +0000,COLLISION WITH INJURY,"(30.3008,-97.528356)",30.3008,-97.528356,Blake Manor Rd & Taylor Ln,ARCHIVED,10/24/2021 12:35:03 AM +0000
01B45189A34F284F41AB07AFBC3531D83C480D90_1573096572,11/07/2019 03:16:12 AM +0000,COLLISN/ LVNG SCN,"(30.356066,-97.520204)",30.356066,-97.520204,12801 Dwight Eisenhower St,ARCHIVED,11/07/2019 03:45:04 AM +0000
B4916DB7F02E43309DD837DF807056ADBBA18946_1553895177,03/29/2019 09:32:57 PM +0000,TRFC HAZD/ DEBRIS,"(30.234479,-97.910901)",30.234478999999997,-97.910901,8527-8566 W Us 290 Hwy,ARCHIVED,03/29/2019 09:45:04 PM +0000
29F4D7BD70C46FD3B021272CB02151499CC6FDA1_1515778278000,01/12/2018 05:31:00 PM +0000,Crash Urgent,"(30.425148,-97.671276)",30.425147999999997,-97.671276,13700 N Ih 35 Nb,ARCHIVED,01/12/2018 11:45:00 PM +0000
F894D84CB8B7092D9E87AC778717959380745331_1620749915,05/11/2021 04:18:35 PM +0000,Crash Urgent,"(30.183318,-97.688438)",30.183318,-97.688438,8219 BURLESON RD,ARCHIVED,05/11/2021 09:20:03 PM +0000
134B8816608BA8D017CB8BD37A8C8491B0AAB268_1547064056,01/09/2019 08:00:56 PM +0000,Traffic Hazard,"(30.254162,-97.744222)",30.254162,-97.744222,300 E Riverside Dr,ARCHIVED,01/09/2019 08:30:04 PM +0000
628C93ADE9C87E05109B872DC1A50D6724FBB2E9_1509745076000,11/03/2017 09:37:00 PM +0000,Crash Service,"(30.289292,-97.698693)",30.289292,-97.698693,3700-3725 Berkman Dr,ARCHIVED,11/03/2017 11:50:00 PM +0000
78F2CC125471EEA9FFEC1EBF0F61C21E40D07EE2_1538558157,10/03/2018 09:15:57 AM +0000,TRFC HAZD/ DEBRIS,"(30.456161,-97.665638)",30.456160999999998,-97.665638,N Ih 35 Svrd Nb & Grand Avenue Pkwy,ARCHIVED,10/03/2018 09:40:03 AM +0000
0C625939CBE82C0DA99CB0B59ACE05648B97290D_1615913692,03/16/2021 04:54:52 PM +0000,COLLISION WITH INJURY,"(30.284068,-97.811538)",30.284067999999998,-97.811538,4201 BEE CAVES RD,ARCHIVED,03/16/2021 06:10:03 PM +0000
2121F1B445F6128E8547C4ECA7101700248D4C1A_1559438038,06/02/2019 01:13:58 AM +0000,Crash Service,"(30.272755,-97.760962)",30.272755,-97.760962,1400-1405 W 5th St,ARCHIVED,06/02/2019 02:00:06 AM +0000
FFD63112BA288B8043425D9FA47646CC9CA53E25_1529410940,06/19/2018 12:22:20 PM +0000,Traffic Hazard,"(30.405249,-97.663949)",30.405248999999998,-97.663949,E Parmer Ln & Mc Callen Pass,ARCHIVED,06/19/2018 12:45:02 PM +0000
DC543D2ABBB092D676B4E412354E0D2E0D7BF91B_1614904067,03/05/2021 12:27:47 AM +0000,Crash Service,"(30.348909,-97.721647)",30.348909000000003,-97.72164699999999,Lazy Ln & Robalo Rd,ARCHIVED,03/05/2021 02:25:03 AM +0000
E7D24D494117446B0556377ACF5F693114048919_1640981682,12/31/2021 08:14:42 PM +0000,Crash Urgent,"(30.41285,-97.674095)",30.41285,-97.674095,12900 N IH 35 SVRD SB,ARCHIVED,12/31/2021 09:45:04 PM +0000
40585EC15B057D126F7B2DE41802C6AAE9FDB17E_1638574614,12/03/2021 11:36:54 PM +0000,TRFC HAZD/ DEBRIS,"(30.041976,-97.689761)",30.041976000000002,-97.689761,13200-13320 S SH 130 SB,ARCHIVED,12/04/2021 12:05:03 AM +0000
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1641331162,01/04/2022 09:19:22 PM +0000,TRFC HAZD/ DEBRIS,"(30.228546,-97.61925)",30.228546,-97.61925,HAROLD GREEN RD & S SH 130 SVRD NB,ARCHIVED,01/04/2022 10:40:03 PM +0000
C74915C0DD4057770BB5B5E0B2330CE8337BCD32_1595681066,07/25/2020 12:44:26 PM +0000,Crash Urgent,"(30.399631,-97.675044)",30.399631,-97.675044,500-915 W Yager Ln,ARCHIVED,07/25/2020 12:55:03 PM +0000
ADD97DAEFA483805F4A52716BA886AC2D97841B3_1558353478,05/20/2019 11:57:58 AM +0000,COLLISN/ LVNG SCN,"(30.253052,-97.578417)",30.253052,-97.578417,15106 Chamberlain Ct,ARCHIVED,05/20/2019 12:55:03 PM +0000
B272F93BEC8B442CCB201F7A15F200147DF4BE29_1612165198,02/01/2021 07:39:58 AM +0000,COLLISION,"(30.151419,-97.670634)",30.151419,-97.67063399999999,10416-10437 Fm 812 Rd,ARCHIVED,02/01/2021 08:40:03 AM +0000
B9ADD70531519C256186579D20BC7CEC509B4BD3_1516051562000,01/15/2018 09:26:00 PM +0000,Crash Urgent,"(30.412377,-97.691217)",30.412377000000003,-97.69121700000001,12430 METRIC BLVD,ARCHIVED,01/16/2018 07:15:00 AM +0000
0CF950B5E4D2EBD7C978C76091DDCE6176845697_1655934810,06/22/2022 09:53:30 PM +0000,Crash Urgent,"(30.210162,-97.660927)",30.210162,-97.660927,10100 Hotel Dr,ARCHIVED,06/23/2022 12:55:02 AM +0000
066B5BB7A384BED2EDCDC65D0BCAA57C1EE971D0_1652716881,05/16/2022 04:01:21 PM +0000,Crash Service,"(30.268323,-97.736488)",30.268323,-97.736488,E 8th St & Red River St,ARCHIVED,05/16/2022 05:00:03 PM +0000
61BF9647580B2C32081F2464F4E89E4A5631E435_1557343758,05/08/2019 07:29:18 PM +0000,COLLISION,"(30.365085,-97.604773)",30.365084999999997,-97.604773,6601-6825 E Parmer Ln,ARCHIVED,05/08/2019 07:50:10 PM +0000
DF1FA50C9F190117BEC623D72ED64F655EA0360F_1548943311,01/31/2019 02:01:51 PM +0000,Crash Urgent,"(30.287059,-97.733534)",30.287059000000003,-97.73353399999999,2400 San Jacinto Blvd,ARCHIVED,01/31/2019 02:15:03 PM +0000
619B7F2C7440776E5362A04735DE28763FF332D8_1536531420,09/09/2018 10:17:00 PM +0000,Crash Service,"(30.232457,-97.876461)",30.232457,-97.87646099999999,7001 Oak Meadow Dr,ARCHIVED,09/09/2018 10:30:02 PM +0000
0311E1791C1FE92ECD3215FA0472BCE6BF2B252D_1541719161,11/08/2018 11:19:21 PM +0000,zSTALLED VEHICLE,"(30.219471,-97.689934)",30.219471000000002,-97.689934,7800 E BEN WHITE BLVD SVRD WB,ARCHIVED,11/08/2018 11:35:03 PM +0000
6EF79C21DD35EA505E11D0C6673B8A2588FA650B_1540335710,10/23/2018 11:01:50 PM +0000,Crash Urgent,"(30.243575,-97.735272)",30.243575,-97.735272,1400 S Ih 35 Nb,ARCHIVED,10/24/2018 12:10:02 AM +0000
76ABF9772D9EDFE74F787CD517B07B884C98EA8F_1522239570000,03/28/2018 12:19:00 PM +0000,zSTALLED VEHICLE,"(30.157503,-97.789878)",30.157503000000002,-97.789878,9900 S IH 35 SVRD NB,,03/28/2018 05:25:00 PM +0000
D45A61D1E1A7032E2B2B123B1A39A1E86091C07F_1555361145,04/15/2019 08:45:45 PM +0000,COLLISION,"(30.296612,-97.831882)",30.296612,-97.831882,6300-blk FM 2244 RD,ARCHIVED,04/15/2019 09:45:04 PM +0000
506E6C96C4D81E254C61D69E91E0D378110F9DF2_1625199877,07/02/2021 04:24:37 AM +0000,Crash Urgent,"(30.252102,-97.693488)",30.252102,-97.693488,7500-7749 LEVANDER LOOP,ARCHIVED,07/02/2021 05:00:03 AM +0000
64C84E952453CD25D3097C7CFB8BA8178A0D109F_1630193774,08/28/2021 11:36:14 PM +0000,Crash Urgent,"(30.177654,-97.769817)",30.177653999999997,-97.769817,7501 Bluff Springs Rd,ARCHIVED,08/29/2021 12:10:03 AM +0000
F3E096CD9F00B10DB0E74FD154A60D00F11E6308_1557815021,05/14/2019 06:23:41 AM +0000,TRAFFIC FATALITY,"(30.238658,-97.614121)",30.238658,-97.614121,366 S SH 130 NB,ARCHIVED,05/14/2019 06:30:04 AM +0000
4AA83FB5BE976B39EE8C5D84991E20A9343C33D2_1526600222000,05/17/2018 11:37:00 PM +0000,Crash Urgent,"(30.393942,-97.68101)",30.393942,-97.68101,12012 N Lamar Blvd,ARCHIVED,05/18/2018 12:15:00 AM +0000
9D7AEF07BC006AA9B97D1E2E2E6A332523715C7E_1547468786,01/14/2019 12:26:26 PM +0000,Crash Urgent,"(30.174954,-97.780686)",30.174954,-97.780686,8200 S IH 35 NB,ARCHIVED,01/14/2019 01:50:04 PM +0000
C61211674FD03175FEC87A9C01F39F72376CE104_1611092068,01/19/2021 09:34:28 PM +0000,TRFC HAZD/ DEBRIS,"(30.188493,-97.703059)",30.188492999999998,-97.703059,Shaw Ln & Charles Goodnight Trl,ARCHIVED,01/19/2021 09:45:02 PM +0000
