Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
E090209B1D0C5D080509EDB9A76D409459F62679_1593472923,06/29/2020 11:22:03 PM +0000,TRFC HAZD/ DEBRIS,"(30.233261,-97.817501)",30.233261,-97.81750100000001,4966-4970 W Us 290 Hwy Wb,ARCHIVED,06/29/2020 11:40:04 PM +0000
45C800A971308142CF8A4D13C844F04A91099693_1636140263,11/05/2021 07:24:23 PM +0000,Traffic Hazard,"(30.413218,-97.690618)",30.413218,-97.690618,Metric Blvd & W Parmer Ln,ARCHIVED,11/05/2021 07:45:02 PM +0000
65AEA98C57DCD2A1FFB0D35CA20603CAAF7D9F03_1535512212,08/29/2018 03:10:12 AM +0000,BOAT ACCIDENT,"(30.431001,-97.940508)",30.431001000000002,-97.940508,5973 Hi Line Rd,ARCHIVED,08/29/2018 04:32:02 AM +0000
A6FB51F36210FA55A23ACA9E4C8C3F346506A42A_1641231426,01/03/2022 05:37:06 PM +0000,Traffic Hazard,"(30.180758,-97.820711)",30.180758,-97.820711,9201 SEDGEMOOR TRL,ARCHIVED,01/03/2022 05:55:03 PM +0000
609B2C07DF917504A10BAA3991DE2F52320037D4_1541880758,11/10/2018 08:12:38 PM +0000,COLLISN/ LVNG SCN,"(30.371657,-97.933138)",30.371657,-97.933138,1408 REMMINGTON RD,ARCHIVED,11/10/2018 08:30:03 PM +0000
CF2976036430385C6A769CCF621A546D5D06A698_1597249556,08/12/2020 04:25:56 PM +0000,Crash Urgent,"(30.25494,-97.762148)",30.25494,-97.762148,1000-1199 S Lamar Blvd,ARCHIVED,08/12/2020 06:20:04 PM +0000
0DCEDD9FF2B9E09E7BF85EEEC8CA731A3D606372_1563033328,07/13/2019 03:55:28 PM +0000,Crash Urgent,"(30.358964,-97.788131)",30.358964,-97.788131,5700-5720 FM 2222 RD,ARCHIVED,07/13/2019 08:05:05 PM +0000
87FC57A9E4B4B7CFED49FDE83E1B3D5138966A4F_1539209728,10/10/2018 10:15:28 PM +0000,LOOSE LIVESTOCK,"(30.095373,-97.765203)",30.095373,-97.765203,7443 S SH 45 E EB,ARCHIVED,10/10/2018 10:45:02 PM +0000
FE025DC13E5C9AB0D0625CAE795D5CB0A0444B1D_1606094994,11/23/2020 01:29:54 AM +0000,Stalled Vehicle,"(30.203963,-97.734363)",30.203963,-97.734363,4908 E St Elmo Rd,ARCHIVED,11/23/2020 01:45:03 AM +0000
C03683BF915B1D9B9B2949494BFDA59AC1C5F7A2_1604758770,11/07/2020 02:19:30 PM +0000,Traffic Hazard,"(30.433288,-97.669467)",30.433288,-97.669467,14300-BLK N IH 35 SVRD NB,ARCHIVED,11/07/2020 03:10:03 PM +0000
E695AFAA4AA6E2B2ED116D730781E2D5014392B1_1550534313,02/18/2019 11:58:33 PM +0000,COLLISION WITH INJURY,"(30.23184,-97.803301)",30.231840000000002,-97.803301,4600 S LAMAR BLVD NB,ARCHIVED,02/19/2019 12:15:04 AM +0000
7EF9F14B2A0065D1F278DDDEAAC25164AAF069D2_1546808352,01/06/2019 08:59:12 PM +0000,Traffic Hazard,"(30.424256,-97.671191)",30.424256,-97.67119100000001,W Howard Ln & N Ih 35 Svrd Nb,ARCHIVED,01/06/2019 11:40:03 PM +0000
D45A61D1E1A7032E2B2B123B1A39A1E86091C07F_1574033415,11/17/2019 11:30:15 PM +0000,COLLISION,"(30.347101,-97.85532)",30.347101000000002,-97.85531999999999,Demona Dr & Tavares Cv,ARCHIVED,11/18/2019 12:25:04 AM +0000
2B348A807FBA80C79943FFD86758097907A6AF79_1564166251,07/26/2019 06:37:31 PM +0000,Traffic Hazard,"(30.377284,-97.658729)",30.377284000000003,-97.65872900000001,Dessau Rd & Shropshire Blvd,ARCHIVED,07/26/2019 08:35:04 PM +0000
7BF016F5B104573DB99F54A0715D7F0FDF7705F4_1573168539,11/07/2019 11:15:39 PM +0000,Traffic Hazard,"(30.281328,-97.740508)",30.281328000000002,-97.74050799999999,W Martin Luther King Jr Blvd & Lavaca St,ARCHIVED,11/07/2019 11:30:04 PM +0000
EEA583FFA39AF855C1F3F92A3FD28CCF3416A45F_1650884059,04/25/2022 10:54:19 AM +0000,Traffic Hazard,"(30.324429,-97.695345)",30.324429,-97.69534499999999,1220 Camino La Costa,ARCHIVED,04/25/2022 04:40:03 PM +0000
DDD4D406C39725C5FF13DBD71B77578F63D11735_1518876884000,02/17/2018 02:14:00 PM +0000,Traffic Hazard,"(30.212753,-97.715961)",30.212753000000003,-97.715961,5700-6129 E Ben White Blvd Eb,ARCHIVED,02/17/2018 08:25:00 PM +0000
C163BCD1CF90C984E9EDA4DBA311BCA369A7D1A1_1634642657,10/19/2021 11:24:17 AM +0000,Crash Urgent,"(30.22016,-97.671929)",30.220159999999996,-97.671929,1700 E SH 71 WB,ARCHIVED,10/19/2021 12:40:02 PM +0000
803416F0D1FBCD8344B24B42E4CADBE33C1F6AD9_1640968786,12/31/2021 04:39:46 PM +0000,Crash Urgent,"(30.473023,-97.798469)",30.473022999999998,-97.798469,0 Sh 45 Wb To N 183a Nb Ramp,ARCHIVED,12/31/2021 06:20:04 PM +0000
D3DC438A7A4A5CFF506D76386B7ABCDEBAEDA4F3_1520926479000,03/13/2018 07:34:00 AM +0000,Traffic Hazard,"(30.328734,-97.647433)",30.328734000000004,-97.64743299999999,9273-9331 E Us 290 Hwy Svrd Eb,ARCHIVED,03/13/2018 01:25:00 PM +0000
74651A0D02E97130ABB18882EBB61B9FE5884603_1525774582000,05/08/2018 10:16:00 AM +0000,VEHICLE FIRE,"(30.14288,-97.803291)",30.142879999999998,-97.803291,303 E Fm 1626 Rd,ARCHIVED,05/08/2018 10:35:00 AM +0000
2498F82D9EF95FDBAF6BCD60718DA6D0EC842EF9_1523650134000,04/13/2018 08:08:00 PM +0000,Crash Service,"(30.225608,-97.80387)",30.225608,-97.80386999999999,West Gate Blvd & Jones Rd,ARCHIVED,04/13/2018 08:30:00 PM +0000
68A6DC12271696516D1CE337F31D6A0FFEFC0E9F_1602589423,10/13/2020 11:43:43 AM +0000,Traffic Hazard,"(30.294304,-97.720174)",30.294303999999997,-97.720174,N Ih 35 Svrd Sb & E 38th St,ARCHIVED,10/13/2020 11:55:03 AM +0000
A347E89F9481B2C0628E0435C2860C2E7EB85C03_1517819345000,02/05/2018 08:29:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.412144,-97.926853)",30.412144,-97.92685300000001,5001-5225 HUDSON BEND RD,ARCHIVED,02/05/2018 02:35:00 PM +0000
A60F4FBEA3F1418D85121FA3D2668A91E0DD7ECD_1524484629000,04/23/2018 11:57:00 AM +0000,Traffic Hazard,"(30.475996,-97.764637)",30.475996000000002,-97.764637,N Fm 620 Rd Nb & W Parmer Ln,ARCHIVED,04/23/2018 12:20:00 PM +0000
A263C9B1238331AF0C7F83C04F8274786D9D6083_1604334154,11/02/2020 04:22:34 PM +0000,COLLISION,"(30.434973,-97.677193)",30.434973,-97.677193,Thermal Dr & W Wells Branch Pkwy,ARCHIVED,11/02/2020 05:15:03 PM +0000
611425A9F0DDA81385E5B04298E7DFD179400131_1559809959,06/06/2019 08:32:39 AM +0000,Traffic Hazard,"(30.228736,-97.862206)",30.228735999999998,-97.862206,5920 W William Cannon Dr,ARCHIVED,06/06/2019 08:55:03 AM +0000
56A99828B4FE6DD222C5AA346F744D07B4ED6030_1583259312,03/03/2020 06:15:12 PM +0000,Traffic Hazard,"(30.356155,-97.730896)",30.356154999999998,-97.730896,Burnet Rd & W Anderson Ln,ARCHIVED,03/03/2020 07:45:04 PM +0000
6DF29A0769E84AF53CC4F71A6017FCF41AD0148D_1545177436,12/18/2018 11:57:16 PM +0000,Crash Urgent,"(30.291768,-97.663902)",30.291767999999998,-97.66390200000001,5300-5398 Ed Bluestein Blvd Sb,ARCHIVED,12/19/2018 12:05:03 AM +0000
5BAA8B3D74852E1D6709F6068FBDD07FE1B73C2B_1626810283,07/20/2021 07:44:43 PM +0000,Crash Service,"(30.43444,-97.669952)",30.434440000000002,-97.669952,14318-14408 N IH 35 SVRD SB,ARCHIVED,07/20/2021 09:10:03 PM +0000
7C9FE6831F52E30E0EDE4F8C54FD9BBA673E8D8B_1601852579,10/04/2020 11:02:59 PM +0000,Traffic Hazard,"(30.203896,-97.863968)",30.203896000000004,-97.863968,8500-9400 S Mopac Expy Nb,ARCHIVED,10/04/2020 11:30:04 PM +0000
6B50CE41B5C59434A9AC16FC818EA5507009C7E5_1525716856000,05/07/2018 06:14:00 PM +0000,COLLISION,"(30.25342,-97.603588)",30.253420000000002,-97.603588,N Sh 130 Svrd Nb & Fm 969 Rd,,05/07/2018 06:15:00 PM +0000
49528C78AB65B909A799FA01D7210A50E735D0D3_1535594407,08/30/2018 02:00:07 AM +0000,Crash Service,"(30.333592,-97.705852)",30.333592,-97.70585200000001,601 E St Johns Ave,ARCHIVED,08/30/2018 03:24:02 AM +0000
4CCE220495B298C3BCF19B23EBF3FA9A95FC3F8D_1542113102,11/13/2018 12:45:02 PM +0000,Traffic Hazard,"(30.350775,-97.675987)",30.350775,-97.675987,E Rundberg Ln & Dessau Rd,ARCHIVED,11/13/2018 02:10:03 PM +0000
0C4E6389BA7066F691E6C5AAA754C167FBB870F8_1585141217,03/25/2020 01:00:17 PM +0000,Traffic Hazard,"(30.260995,-97.735784)",30.260995,-97.735784,N Ih 35 Svrd Nb & E Cesar Chavez St,ARCHIVED,03/25/2020 01:10:04 PM +0000
91B348AC1D9D14E986CF832F6F1590A28CE991B1_1635250370,10/26/2021 12:12:50 PM +0000,Crash Service,"(30.357647,-97.700108)",30.357646999999996,-97.700108,N Lamar Blvd & Payton Gin Rd,ARCHIVED,10/26/2021 02:00:03 PM +0000
683EE255F1CA66BE11148819896F8F560E126539_1519218723000,02/21/2018 01:12:00 PM +0000,Traffic Hazard,"(30.352448,-97.795281)",30.352448,-97.795281,5408-5714 N CAPITAL OF TEXAS HWY SB,ARCHIVED,02/21/2018 07:35:00 PM +0000
789BA1DFC0C3EDD84FE9E1371A0A97B514A5EFE6_1651325561,04/30/2022 01:32:41 PM +0000,COLLISN/ LVNG SCN,"(30.411105,-97.648875)",30.411105,-97.648875,1000 E Howard Ln,ARCHIVED,04/30/2022 01:45:03 PM +0000
0DE1F0466A1DDBB39B3249511CD3FE60BE0D4D6C_1518589994000,02/14/2018 06:33:00 AM +0000,zSTALLED VEHICLE,"(30.214665,-97.733583)",30.214665000000004,-97.733583,Burleson Rd & E Ben White Blvd Svrd Eb,ARCHIVED,02/14/2018 01:15:00 PM +0000
5A6F06DB0BD8A8C95C41E825DF3DE1588C7569ED_1645056523,02/17/2022 12:08:43 AM +0000,COLLISION,"(30.219911,-97.622815)",30.219911,-97.622815,1522-2720 S Sh 130 Sb,ARCHIVED,02/17/2022 01:30:03 AM +0000
C03683BF915B1D9B9B2949494BFDA59AC1C5F7A2,09/29/2017 08:42:00 AM +0000,Crash Service,"(30.4070961,-97.7905293)",30.4070961,-97.79052929999999,7301 SPICEWOOD SPRINGS RD,ARCHIVED,05/18/2018 01:00:00 AM +0000
A4A9258269029F3E083C5992498F66E8DF216B50_1548552657,01/27/2019 01:30:57 AM +0000,Crash Service,"(30.309092,-97.654044)",30.309092,-97.654044,5701 Purple Sage Dr,ARCHIVED,01/27/2019 02:30:05 AM +0000
5427674F55437297C338DEADBB57EC839B5A6DDD_1529620659,06/21/2018 10:37:39 PM +0000,Traffic Hazard,"(30.455444,-97.825791)",30.455444,-97.82579100000001,N Fm 620 Rd & Anderson Mill Rd,ARCHIVED,06/21/2018 11:05:02 PM +0000
857ECF12DB62610ED1C51F0921CB6AC73F049693_1559460691,06/02/2019 07:31:31 AM +0000,Crash Service,"(30.36853,-97.613107)",30.36853,-97.613107,E Parmer Ln & Harris Branch Pkwy,ARCHIVED,06/02/2019 09:25:04 AM +0000
431F32811A9AF08F48EB3C2EB0F3A3BA85A802CE_1525956614000,05/10/2018 12:50:00 PM +0000,Crash Urgent,"(30.304643,-97.681493)",30.304643,-97.681493,2706-2808 ROGGE LN,ARCHIVED,05/10/2018 02:05:00 PM +0000
9A1DDA7B8B0B4516ECE09BF09181CC18BD09D931_1606425129,11/26/2020 09:12:09 PM +0000,TRFC HAZD/ DEBRIS,"(30.380593,-98.08302)",30.380593,-98.08301999999999,23120 W SH 71,ARCHIVED,11/26/2020 09:30:03 PM +0000
16A39286EB1BC47CBCC280AE068124E5A9661ABC_1646355199,03/04/2022 12:53:19 AM +0000,COLLISN/ LVNG SCN,"(30.107029,-97.694661)",30.107028999999997,-97.694661,S Us 183 Hwy & Maha Loop Rd,ARCHIVED,03/04/2022 01:25:03 AM +0000
F506761568D2F26EC5E68443A6AAAE857F8311A6_1583876000,03/10/2020 09:33:20 PM +0000,Crash Urgent,"(30.20831,-97.715054)",30.208309999999997,-97.71505400000001,5800-6215 Trade Center Dr,ARCHIVED,03/10/2020 11:10:03 PM +0000
0FF8DA9900FB2FBE4702038E01DAE5A8088B80DA_1624801493,06/27/2021 01:44:53 PM +0000,Crash Service,"(30.293785,-97.765255)",30.293784999999996,-97.76525500000001,2920 Windsor Rd,ARCHIVED,06/27/2021 02:10:02 PM +0000
AEE6E7CBA08370F8E346C2A6268372C40BE71FB7_1641187843,01/03/2022 05:30:43 AM +0000,Crash Urgent,"(30.280135,-97.646092)",30.280134999999998,-97.64609200000001,7700 Fm 969 Rd,ARCHIVED,01/03/2022 06:05:03 AM +0000
FDC01209F90EDA589F0453B7E29E0114923ECD8B_1545343815,12/20/2018 10:10:15 PM +0000,Crash Urgent,"(30.407802,-97.678176)",30.407802,-97.67817600000001,W Parmer Ln & N Lamar Blvd,ARCHIVED,12/20/2018 11:05:03 PM +0000
7A5025883C3D6B54A0E765B19F53E3343687DB2E_1524891420000,04/28/2018 04:57:00 AM +0000,Traffic Impediment,"(30.191259,-97.875072)",30.191259000000002,-97.875072,5300-5329 La Crosse Ave,ARCHIVED,04/28/2018 05:45:00 AM +0000
85CA1FFDE3C0A7F9418AA74D8309CAF5A31749E9_1573500086,11/11/2019 07:21:26 PM +0000,TRFC HAZD/ DEBRIS,"(30.233705,-97.819376)",30.233705,-97.819376,4966-BLK W US 290 HWY SVRD WB,ARCHIVED,11/11/2019 07:35:04 PM +0000
952B1D3C000DD8B840AD03461F71C71A0CB83086_1543450508,11/29/2018 12:15:08 AM +0000,Crash Urgent,"(30.25528,-97.716331)",30.25528,-97.71633100000001,2500 E 2nd St,ARCHIVED,11/29/2018 12:40:04 AM +0000
647E959A40EE60F43EE78C3ABBF01102E4600651_1532002336,07/19/2018 12:12:16 PM +0000,Traffic Hazard,,0.0,0.0,1700 S US 183 HWY NB,ARCHIVED,07/19/2018 12:50:02 PM +0000
E6F8447A0C2028A9723BD1FCBBD48B0AA5F2EBA0_1508219271000,10/17/2017 05:47:00 AM +0000,Traffic Hazard,"(30.363872,-97.789963)",30.363871999999997,-97.789963,6400-6605 N Capital Of Texas Hwy Nb,ARCHIVED,05/18/2018 01:00:00 AM +0000
39CACD2E0A5452368CB72F0A56F73C9D1F846043_1632685852,09/26/2021 07:50:52 PM +0000,TRFC HAZD/ DEBRIS,"(30.34368,-97.852962)",30.34368,-97.852962,Oestrick Ln & N Cuernavaca Dr,ARCHIVED,09/26/2021 08:15:02 PM +0000
DC146B6E14AE3DBB606428DD279DD15EF31E3E66_1635368177,10/27/2021 08:56:17 PM +0000,Traffic Hazard,"(30.292494,-97.828179)",30.292494,-97.828179,700-811 S Capital Of Texas Hwy Nb,ARCHIVED,10/28/2021 01:05:02 AM +0000
141CF79EB726E82B109E3AB6262B8026ABA43A77_1579418636,01/19/2020 07:23:56 AM +0000,Crash Service,"(30.279157,-97.747284)",30.279157,-97.747284,West Ave & W 15th St,ARCHIVED,01/19/2020 07:55:03 AM +0000
88BC6A0EFDFDA3DDD001177E6317A7D44ECC5D81_1609615482,01/02/2021 07:24:42 PM +0000,Crash Urgent,"(30.216112,-97.753269)",30.216112,-97.75326899999999,0 E BEN WHITE EB TO S 35 SB RAMP,ARCHIVED,01/02/2021 09:00:04 PM +0000
AA4D91CE2E5A36BB7D4BFC5C70DE0C6B781C3D1F_1646570904,03/06/2022 12:48:24 PM +0000,Traffic Hazard,"(30.360233,-97.716486)",30.360233,-97.716486,8500 Research Blvd Nb,ARCHIVED,03/06/2022 02:10:04 PM +0000
ADFB3113F827A8F0E2C41436C49511B2F5466B47_1552050693,03/08/2019 01:11:33 PM +0000,Crash Urgent,"(30.403591,-97.638453)",30.403591,-97.638453,Dessau Rd & E Howard Ln,ARCHIVED,03/08/2019 05:35:04 PM +0000
AD6E5F3FDBA980B9F5CE2AE405AB80CC59B26A1B_1555318779,04/15/2019 08:59:39 AM +0000,COLLISION WITH INJURY,"(30.435658,-97.568931)",30.435658,-97.568931,17410-17605 Weiss Ln,ARCHIVED,04/15/2019 09:10:03 AM +0000
E188F8E43AD281AB31CD9097CAD0BA37487C2899_1617298437,04/01/2021 05:33:57 PM +0000,LOOSE LIVESTOCK,"(30.428903,-98.086086)",30.428903000000002,-98.086086,25004 WHITNEY DR,ARCHIVED,04/01/2021 06:40:03 PM +0000
73CA0CCD6FF3D0CA58884DEAAAD9E042EC048A8F_1622306679,05/29/2021 04:44:39 PM +0000,Traffic Hazard,"(30.183523,-97.849809)",30.183522999999997,-97.849809,Brodie Ln & W Slaughter Ln,ARCHIVED,05/29/2021 06:50:04 PM +0000
155EC5070FFDF1966C65B39F96E7899A0F0E6399_1596553045,08/04/2020 02:57:25 PM +0000,TRFC HAZD/ DEBRIS,"(30.349143,-97.550784)",30.349142999999998,-97.550784,11500-BLK E US 290 HWY WB,ARCHIVED,08/04/2020 03:20:04 PM +0000
0012E4F1DC0E5920644DC5EED874CE6BAA7E25D7_1533440538,08/05/2018 03:42:18 AM +0000,zSTALLED VEHICLE,"(30.223491,-97.747691)",30.223490999999996,-97.747691,3500 S Ih 35 Svrd Sb,ARCHIVED,08/05/2018 04:00:03 AM +0000
A02EA72E938587C06DFE620416DDC0BC5B086887_1542562521,11/18/2018 05:35:21 PM +0000,TRFC HAZD/ DEBRIS,"(30.233004,-97.816285)",30.233003999999998,-97.816285,0 W 290 Eb To Sunset Ramp,ARCHIVED,11/18/2018 06:05:02 PM +0000
71D7909C7CC5E84074DE7372FE3DB3FBF25AA5AA_1581506161,02/12/2020 11:16:01 AM +0000,Traffic Hazard,"(30.282831,-97.613854)",30.282830999999998,-97.613854,Hog Eye Rd & Decker Lake Rd,ARCHIVED,02/12/2020 11:55:04 AM +0000
01E3A3BB9CD2511B27D53D2F775104E07AC4F107_1632327680,09/22/2021 04:21:20 PM +0000,Traffic Hazard,"(30.217685,-97.683292)",30.217684999999996,-97.68329200000001,S Us 183 Hwy Nb & E Riverside Dr,ARCHIVED,09/22/2021 04:35:02 PM +0000
A7D42994083C2352E0EEC3EC00AA9B3B3DB00CA6_1627761419,07/31/2021 07:56:59 PM +0000,COLLISION,"(30.418105,-97.576366)",30.418104999999997,-97.57636600000001,3700-blk E Pecan St,ARCHIVED,07/31/2021 08:35:03 PM +0000
E015C7217E97F6902C6412BE44D1E12E9C6A908C_1655906535,06/22/2022 02:02:15 PM +0000,Crash Service,"(30.335925,-97.739635)",30.335925,-97.73963499999999,6009 Burnet Rd,ARCHIVED,06/22/2022 04:30:02 PM +0000
CE32F9BCB41EE872A33B4E0FA860A67772FBA6AA_1529980636,06/26/2018 02:37:16 AM +0000,Traffic Hazard,"(30.280738,-97.767018)",30.280738,-97.76701800000001,500-960 N Mopac Expy Sb,ARCHIVED,06/26/2018 02:55:02 AM +0000
D2B77EBA190F0947FEC6F4EA390E31488AE19D61_1650920002,04/25/2022 08:53:22 PM +0000,COLLISION,"(30.405879,-97.628217)",30.405879,-97.628217,Fm 973,ARCHIVED,04/25/2022 09:25:03 PM +0000
B0E5D3E54F063F9EE17EF36880DCF9D8F76F9A21_1573905698,11/16/2019 12:01:38 PM +0000,zSTALLED VEHICLE,"(30.340426,-97.699141)",30.340426,-97.699141,7900 N Ih 35 Nb,ARCHIVED,11/16/2019 12:45:03 PM +0000
910272EF0D3D2747FBCF8BBF223ACF5CB45A4B35_1601305641,09/28/2020 03:07:21 PM +0000,Traffic Hazard,"(30.202595,-97.864808)",30.202595000000002,-97.864808,8500-9400 S Mopac Expy Nb,ARCHIVED,09/28/2020 03:25:04 PM +0000
D69729E9779952A73E8EF1E71858B08A92A0FA8B_1537225785,09/17/2018 11:09:45 PM +0000,Traffic Hazard,"(30.193701,-97.622516)",30.193701,-97.622516,4000-4199 E Sh 71 Svrd Wb,ARCHIVED,09/18/2018 12:10:02 AM +0000
53EB8055CF041753B3A43D89F2B9503C9BA333E1_1573845259,11/15/2019 07:14:19 PM +0000,COLLISN/ LVNG SCN,"(30.466106,-97.680784)",30.466106,-97.680784,15906 Serene Fleming Trce,ARCHIVED,11/15/2019 07:40:03 PM +0000
2D5760791B83A579633C9EB57F63B0F1127DAEF9_1618072974,04/10/2021 04:42:54 PM +0000,COLLISION,"(30.221991,-97.955914)",30.221991,-97.955914,W US 290 HWY & FITZHUGH RD,ARCHIVED,04/10/2021 05:15:02 PM +0000
1B268018FE7300CE41C5413E41DD1A18B7726BF4_1557112100,05/06/2019 03:08:20 AM +0000,Crash Service,"(30.267478,-97.74447)",30.267478000000004,-97.74446999999999,201 W 5th St,ARCHIVED,05/06/2019 06:10:03 AM +0000
0F62194B4983B35CC0B79AEEC39842880A9AC20A_1638991435,12/08/2021 07:23:55 PM +0000,Crash Urgent,"(30.228058,-97.761191)",30.228058,-97.761191,3600 S Congress Ave,ARCHIVED,12/08/2021 09:05:03 PM +0000
15D1EE116284B85E5DE3E00564518367FE994DE7,09/26/2017 05:08:00 PM +0000,Crash Service,"(30.3966315,-97.8487281)",30.3966315,-97.8487281,11000 Fm 2222 Rd,ARCHIVED,05/18/2018 01:00:00 AM +0000
CF68E0888FC08402C6E0ADE2DCA77AC9ACFE240E_1542423731,11/17/2018 03:02:11 AM +0000,COLLISION,"(30.375087,-97.946984)",30.375087,-97.946984,1061 N Fm 620 Rd,ARCHIVED,11/17/2018 03:10:03 AM +0000
76ABF9772D9EDFE74F787CD517B07B884C98EA8F_1598727920,08/29/2020 07:05:20 PM +0000,Crash Urgent,"(30.475349,-97.810944)",30.475348999999998,-97.81094399999999,Ridgeline Blvd & S Lakeline Blvd,ARCHIVED,08/29/2020 08:20:04 PM +0000
3DF3ED126BD3802D1882C44E909E6AB09BE0E40E_1654090776,06/01/2022 01:39:36 PM +0000,COLLISION,"(30.274318,-97.789257)",30.274318,-97.78925699999999,700-blk EDGEGROVE DR,ARCHIVED,06/01/2022 02:10:03 PM +0000
E6D0914A425B1244D03A0316B6AA209ABD26D0E0_1517466221000,02/01/2018 06:23:00 AM +0000,TRFC HAZD/ DEBRIS,"(30.332066,-98.025073)",30.332065999999998,-98.02507299999999,18200-19099 W Sh 71,ARCHIVED,02/01/2018 12:45:00 PM +0000
8CE2F7CDC27D512A28746DB1E8895650F9355602_1648085585,03/24/2022 01:33:05 AM +0000,Crash Urgent,"(30.212081,-97.713227)",30.212081,-97.713227,5700-6213 E Ben White Blvd Svrd Eb,ARCHIVED,03/24/2022 02:55:03 AM +0000
1592AF7E76A7114B4F9BEEA0BE4746F59ADA13A6_1600122661,09/14/2020 10:31:01 PM +0000,Crash Urgent,"(30.274954,-97.755709)",30.274953999999997,-97.755709,W 9th St & Blanco St,ARCHIVED,09/14/2020 10:55:04 PM +0000
19EC4DAD2E6CF9800798960CBC6401B1E962E39D_1617846594,04/08/2021 01:49:54 AM +0000,Crash Service,"(30.23594,-97.724625)",30.235940000000003,-97.724625,2426 E Riverside Dr,ARCHIVED,04/08/2021 02:45:03 AM +0000
A3D5A9CDFA2F19314DDEED16B4B5AB4C4576268D_1531841461,07/17/2018 03:31:01 PM +0000,Traffic Hazard,"(30.322523,-97.681887)",30.322522999999997,-97.681887,7033-7333 E Us 290 Hwy Eb,ARCHIVED,07/17/2018 05:05:01 PM +0000
39CACD2E0A5452368CB72F0A56F73C9D1F846043_1640616319,12/27/2021 02:45:19 PM +0000,Traffic Hazard,"(30.447496,-97.789837)",30.447496,-97.789837,12847-13435 N US 183 HWY NB,ARCHIVED,12/27/2021 03:15:02 PM +0000
36D64040F731B093D71A02CEC21C74CB4FF122C5_1596254006,08/01/2020 03:53:26 AM +0000,Traffic Hazard,"(30.174052,-97.807106)",30.174052000000003,-97.807106,814-824 W Slaughter Ln,ARCHIVED,08/01/2020 05:00:04 AM +0000
C1D262A03495880AB003DDE6D06A10E9E84013F5_1509526870000,11/01/2017 09:01:00 AM +0000,Traffic Impediment,"(30.26123,-97.736767)",30.261229999999998,-97.736767,E Cesar Chavez St & N Ih 35 Svrd Sb,ARCHIVED,11/01/2017 09:10:00 AM +0000
E17568738FBEFFB1AD309EF83E7C34E438336425_1520497338000,03/08/2018 08:22:00 AM +0000,Traffic Hazard,"(30.475996,-97.764637)",30.475996000000002,-97.764637,N Fm 620 Rd Nb & W Parmer Ln,,03/08/2018 02:25:00 PM +0000
D37DE44396942BA1766014B1C7CD097677F59B17_1566394307,08/21/2019 01:31:47 PM +0000,Crash Service,"(30.2269,-97.769227)",30.2269,-97.769227,3817-3829 S 1st St,ARCHIVED,08/21/2019 02:00:06 PM +0000
3C7BF807F29CFE10E5CF0897570DED86D1E0A174_1564014769,07/25/2019 12:32:49 AM +0000,Crash Service,"(30.391407,-97.702674)",30.391407,-97.702674,11405 Ptarmigan Dr,ARCHIVED,07/25/2019 03:00:07 AM +0000
23C48E1AA4867FD335AC3497FA1061DE28CC7819_1531399327,07/12/2018 12:42:07 PM +0000,Crash Service,"(30.274611,-97.730983)",30.274611,-97.730983,E 15th St & N Ih 35 Svrd Nb,ARCHIVED,07/12/2018 02:00:03 PM +0000
87A58831A3F052F220A9E6DFF87A7CAD0D1052AB_1566073172,08/17/2019 08:19:32 PM +0000,Crash Urgent,"(30.156647,-97.790886)",30.156646999999996,-97.790886,9900 S Ih 35 Svrd Sb,ARCHIVED,08/17/2019 10:30:04 PM +0000
329CC95AA311EEEE243FF2D98207A438EF31F02C_1616610781,03/24/2021 06:33:01 PM +0000,COLLISION,"(30.212052,-97.622804)",30.212052000000003,-97.622804,2500-blk S Sh 130 Sb,ARCHIVED,03/24/2021 07:00:02 PM +0000
5E540D008531EA36696020361B9EA6561F1F5307_1535757436,08/31/2018 11:17:16 PM +0000,Crash Service,"(30.215157,-97.768774)",30.215157,-97.768774,4703 S Congress Ave,ARCHIVED,09/01/2018 01:24:02 AM +0000
4A6C39763AD109EB75CE31C1EBFD53A0E883EE68_1581787015,02/15/2020 05:16:55 PM +0000,Crash Urgent,"(30.225541,-97.704796)",30.225540999999996,-97.704796,6201-6223 E Riverside Dr,ARCHIVED,02/15/2020 07:45:03 PM +0000
9276E73EF371CBEBBAD44D0C167BACE9E6CCEBEE_1587996042,04/27/2020 02:00:42 PM +0000,COLLISION,"(30.188875,-97.927634)",30.188875,-97.927634,12000-12239 Fm 1826 Rd,ARCHIVED,04/27/2020 02:30:03 PM +0000
00FD4B4549A1094AAE926EF62E9DBD3CDCC2E456_1523376334000,04/10/2018 04:05:00 PM +0000,Crash Urgent,"(30.469832,-97.789852)",30.469832,-97.789852,9900-9924 LAKE CREEK PKWY,ARCHIVED,04/10/2018 04:25:00 PM +0000
8CAEF7CFD1F24143D5B7F7048B4C1301A29EC767_1519594088000,02/25/2018 09:28:00 PM +0000,Crash Urgent,"(30.23635,-97.784179)",30.23635,-97.78417900000001,3707 Manchaca Rd,ARCHIVED,02/26/2018 03:35:00 AM +0000
